SPID,DiffEx_ID
P24603,
O97967,
Q32L08,
A1L520,
Q68CP4,
Q68CP4,
P86854,
Q575T0,
P41596,
P50729,
Q9NNW5,
Q5R939,
Q9ZCL3,
P86860,CGI_10010359
Q6NU08,
Q91821,
D2GXS7,
P17139,
P12107,CGI_10010375
Q04857,
O01761,
P46013,
Q503P5,
Q05B50,
Q566C8,CGI_10010381
Q9VUL9,
O18638,
Q291A0,CGI_10010389
O22161,CGI_10010390
Q9CYL5,
Q5BKW7,
B5X3I6,
Q5SWK7,
Q7KRW1,
Q2PYN8,
Q2HJ94,
Q5PQ50,
P12955,
P00528,
Q8UVR8,CGI_10010404
Q6VVW5,
P43646,
Q5T2D3,CGI_10010407
Q91WU4,
Q0P427,
Q3B8J8,
Q5RDE7,CGI_10010415
Q9P0J1,
Q5RC80,CGI_10010417
Q14687,
Q9Y248,CGI_10010421
Q32PH2,
Q99L45,
Q8C8H8,
Q9DC60,
P42345,
Q5R4Q3,
Q5U458,
Q0VD48,CGI_10010435
Q0VD48,
P56479,
P30141,
P58751,
O43913,
Q9Y264,
P80010,CGI_10010444
P42568,CGI_10010446
Q86WC6,
P0CY33,
P0CY33,
P0C872,
P0C872,
Q1EG27,
P08004,
Q9Y6X6,
Q1EG27,
F8VQB6,
Q6Q899,
O95786,
Q8R5F7,CGI_10010459
Q96C28,
Q96C28,
Q502J7,
P82198,CGI_10010464
P22105,
Q1JP73,CGI_10010470
Q2YDN6,
Q90YP3,
A8ZSE7,
Q9DA42,
Q9R1T3,
Q8IY22,
Q6TFL4,CGI_10010482
Q8IZR5,
Q6NXM2,
Q13425,
Q32LE4,
Q4R930,
Q9ERH3,
Q05975,
O35929,
O75382,
O75382,CGI_10010496
O95777,
P07992,
Q6ZRF8,
Q9D773,CGI_10010500
D2GXS7,
P86854,
Q9BXJ4,
Q9Y6R7,
Q8C9W3,
P0CB95,
Q641K1,
Q6DD21,
A1L3F4,CGI_10010513
O60346,CGI_10010514
Q80T32,
Q60FC1,
O15194,
Q05BQ5,CGI_10010519
Q5F457,
Q8MIQ9,
Q8VHT8,
P34586,
Q7Z0T3,
P39872,
Q1HPL8,
Q5XX13,CGI_10010531
Q8TBG4,
P17972,
Q93075,
Q6PAL0,
Q5ND28,
Q8IUM7,
P50867,CGI_10010546
P61916,
P61916,
O97763,
Q08DB5,CGI_10010550
Q4JIJ3,
Q9Y6R7,
Q28983,
Q9Y6R7,
P10039,
P57999,
Q3LXA3,
Q3LXA3,
Q9IAL1,
P41935,
Q9IAL1,
P58304,
P21783,
P10079,
Q2QI47,CGI_10010566
P52170,
Q4R7V3,
Q5C9Z4,
Q2VPQ9,
Q8NHV1,
O73925,
P18172,
Q9WWW2,
Q9R1I1,
Q9Z2I6,
Q9CX99,
Q8WTC1,
Q9DAK2,
Q26636,CGI_10010587
Q26636,CGI_10010588
Q9ES30,
Q91YD4,
Q9I927,
Q91431,
Q9QYS1,CGI_10010601
Q13263,
Q92753,
Q96S16,CGI_10010607
P47727,
P47727,
Q8AYK6,
P86854,
P86854,
Q8AVQ6,
Q9VUL9,
Q9VUL9,
O08684,
Q6ZNG1,
O93233,
Q5ZMG1,
P18654,CGI_10010627
Q54XH6,
Q6GN58,
P34642,
Q8N8S7,
Q8N8E3,
Q6P632,
O95633,
Q9BZJ0,
Q8NHU2,
Q60613,
Q8WZA2,CGI_10010640
Q9DF50,
Q6DIB5,
Q29455,
Q91233,CGI_10010646
O97125,CGI_10010647
A0NGI1,
O75970,
Q641K5,CGI_10010655
Q91YD9,
Q8IZD2,CGI_10010657
O88281,
P78417,
Q9W799,
Q9P2P6,
P20585,CGI_10010668
Q8CE96,CGI_10010672
Q99LC9,
O89017,CGI_10010676
Q86V88,
Q8BGD4,
Q9DG68,
P56931,
Q9JIP0,
Q9JK45,
Q96D70,CGI_10010687
P98063,
P05047,CGI_10010691
P07898,
P11046,
Q2VY69,
P35789,
A8MXY4,
O97758,CGI_10010706
P10079,
P0C6B8,CGI_10010708
Q3TFK5,CGI_10010709
P70182,CGI_10010710
P51432,CGI_10010711
Q5FWF4,
Q13330,CGI_10010713
Q7ZVA6,CGI_10010714
Q2M2T5,
Q6UWX4,CGI_10010716
Q575T0,
Q9D844,
Q9P2D3,
Q99698,
D2GXS7,
O09174,
Q20459,
P19217,
Q80UG8,
Q8IWA0,
A2ARV4,
Q4V7T8,
Q5M7C8,
O02827,
P62277,
Q8WVX9,
Q9HBU6,
Q0KL02,
Q9UH36,
O00308,CGI_10010750
Q6VEU1,
Q3T042,
Q9GUM2,
A8XJ44,
Q8TCT9,
P31319,
Q4A0V8,
Q5ZIZ2,
Q6GMV2,
Q3B8G0,
A0JM56,
P34488,
O15050,
Q8BV66,
Q8TCB0,
B4F6I5,
Q6DRI7,
Q9UJA3,
Q96RW7,
P49869,
Q5T2S8,
P08962,CGI_10010785
P58421,CGI_10010787
O08584,CGI_10010790
P52485,
B0S5N4,
P78539,
P11046,
P11046,
P0C6Y7,
Q80Z71,
Q3SZJ4,
D8VNT0,
Q5RB35,
Q5U3U3,CGI_10010810
Q2TUM3,
B1WC97,
Q8C0E2,CGI_10010817
A0JMQ0,
P97697,CGI_10010822
Q6NYE7,
Q7ZV00,
P57772,CGI_10010825
Q95SS8,
Q5UPS6,
Q80WE4,
Q7PHR1,CGI_10010829
Q9DAM1,
Q96CD2,
Q2L969,
Q9JHG3,
P18426,CGI_10010837
P18426,
Q09654,CGI_10010840
A3KMV5,
Q5U300,
Q8VC42,
Q9D7A8,
Q6P444,
Q13263,
Q64512,
Q93098,
Q924H0,
Q6DHR3,
Q8TD57,
P35408,CGI_10010861
P53369,
P53369,
Q9UPQ7,
Q9GT50,
Q5YW75,
Q9JKP7,CGI_10010869
Q5RA37,CGI_10010871
Q8R2T8,
P22488,
Q3T197,
Q9D3A8,
Q8STF6,
Q9NWZ8,
Q8IZU2,
Q659C4,CGI_10010880
Q3UTQ8,
O75665,
Q5NVI3,
Q5NVI3,
Q5RC69,
O43301,
P81481,
O96790,
P00919,
P38942,
O55057,
Q8HZY8,
Q923Z4,
Q923Z4,
O83041,
Q05360,CGI_10010898
Q27256,
P10090,
Q05360,
Q8BJU2,
P12107,CGI_10010906
Q60MF5,
Q91437,
G5E8K6,
Q94BZ1,CGI_10010913
P35626,
O43147,CGI_10010916
Q63615,
B2RUP2,CGI_10010918
Q0MQG7,
Q5R5K4,
O43614,
A2AIW0,
P04464,
Q5RAE3,
Q59I64,
Q3UMM4,
Q8CEE6,
A4YI89,
Q9VQH2,
Q1HG43,
Q24372,
Q80X19,
Q8NI08,
P09480,
B9A8D7,CGI_10010948
Q58DT4,CGI_10010949
Q54JW9,
Q9I925,
Q7SIC1,
O76924,CGI_10010960
B0S5N4,
Q9UET6,
B0WGM1,
Q4UMH6,
Q8BZ20,
P18741,
P56649,
Q60865,
Q69Z98,
D2GXS7,
Q9BXF3,CGI_10010979
Q9ULL5,
Q9BRP7,
Q8CFF0,
A6NJI9,
Q68FG3,
O93310,
Q09660,
Q15075,CGI_10010988
Q14191,
Q52RG8,
Q8TE73,
Q9ES30,
Q5RJ80,
Q9ES30,
Q66S17,
Q7Q968,
Q64323,
Q4VUF1,
Q9CZ04,
Q8BK67,
Q09225,
Q9JLI3,
Q5UPX0,
Q9W6B4,CGI_10011015
Q9ESN6,
Q6DIB5,
B1AR13,CGI_10011024
Q9JLI7,
P86854,
Q9J5I3,
Q6V0I7,CGI_10011029
Q6N021,CGI_10011030
P51570,
Q9NQ86,
Q9NQ86,
Q75T13,
Q8R1N4,
Q6ZUJ8,
Q9DDT2,
Q9EQ32,
Q9EQ32,
P09484,CGI_10011047
P02711,
Q9R0W9,
P11230,
O95466,
O22161,
C7G0B5,CGI_10011057
O88845,CGI_10011060
Q9FPQ6,
Q8NDA8,
P04798,
Q64012,
Q0PV50,
Q8C419,
Q9NR16,
Q5VVJ2,
Q64433,CGI_10011080
O02649,
Q14202,
Q9Y5L4,
Q642P2,
Q9Z2A5,CGI_10011088
P21839,
Q5RCN6,
Q4H3K6,
P81139,
A5PK46,
Q62829,CGI_10011096
P58195,
Q4G0N4,
E1BD59,
E1BD59,
Q9H2P9,
Q80U95,
O42123,
O42123,
Q8HYX6,CGI_10011110
O42123,
Q5PSV9,
P50882,
P09848,
P41996,
O17450,
P83851,
Q2HJM9,
Q07837,
Q4R8N7,
Q499D0,CGI_10011126
Q5M9F5,
Q7SXE4,
P54921,
Q9VBW3,
P30885,
Q8VBV4,
B2RZ50,
Q9D8U4,CGI_10011137
Q02241,
P42674,
Q7ZUP0,
P38977,CGI_10011147
A7E2V4,
P62263,
Q86WA9,
P51688,
P51688,
Q96CN5,
Q8TCA0,
Q9WYX8,
Q98931,
Q3UNX5,
P15170,
Q5SUF2,CGI_10011161
P13830,
Q5ZHN3,CGI_10011163
P18503,
Q6FY25,
Q91YE6,CGI_10011169
F6ZQ54,CGI_10011171
P20594,
P18910,
P11976,
Q6AYL5,CGI_10011176
Q6AZB8,
P46063,
O42115,
Q53G44,
P27473,
Q53G44,CGI_10011184
D2GXS7,
Q95VY2,
Q8NFZ5,CGI_10011188
Q15058,
D2GXS7,CGI_10011194
P20351,
Q8IVH4,CGI_10011196
Q3UWZ0,
Q6P0U0,
Q9NWW9,
A6YLM6,
O88307,CGI_10011205
Q8BYI6,CGI_10011210
P67827,
Q9BVG8,
Q3U145,
Q9FKD0,
Q9BQT8,
Q17DK5,
Q5RCU5,
P18503,
Q2EY13,CGI_10011233
Q86TI2,
Q6UR05,
P33527,
Q8HXQ5,
P33527,
P18503,
A9JRD8,
P40724,
Q5RAY1,
Q32PH0,
O76329,
Q9JLC8,
Q923L3,
Q90Y57,
Q9UN76,
Q9UPQ7,
Q9UPQ7,
Q6DIB5,
P42620,CGI_10011266
P49013,
A2AVA0,CGI_10011269
Q7WHJ0,
Q7WHJ0,
Q16956,
Q9VZW5,
Q9VZW5,
Q92847,
Q9VZW5,
Q2M389,CGI_10011277
Q9GUM2,
Q96RW7,
A6QLJ0,
Q99NE9,
Q99932,
O42976,CGI_10011285
Q9D361,
Q8BGF9,
P85834,
O60140,
Q9NZ09,
Q9CVD2,
P62145,
P41041,
Q8STF0,
Q9XZP2,
P02594,
P11121,
Q923Y9,
Q95NR9,
Q39752,
Q9H3Q3,
Q9H3Q3,
Q32PP1,
C3Z1P5,CGI_10011307
Q8C8H8,
D8VNS7,
Q9EQW7,
Q4L9P0,
Q9EQW7,
Q9EQW7,
Q9UPS8,
Q9WUL6,
Q80VR3,CGI_10011323
P43166,
Q6E2N3,
Q6E2N3,
Q9ERH8,
Q24617,
O54904,
Q7Z2W7,
P84173,
Q71SG7,
Q0VFD6,CGI_10011337
Q9Z0W3,
Q9NDM2,
Q4ZJM9,CGI_10011342
Q95WA4,
Q5BIM1,CGI_10011351
D2GXS7,
O42409,
A7X413,
Q92628,
Q9Y3D5,
P71359,
P82596,
P25660,
A0JM12,
A9JS71,
Q5BK09,
E7EY42,CGI_10011373
Q6P8D9,
P82147,CGI_10011375
P02518,
Q8N3Y7,
C8YR32,CGI_10011378
Q4ZHG4,
C8YR32,CGI_10011380
Q8N2E2,
P19218,
Q4ZJM9,
Q4ZJM9,
Q9WU63,
Q8NCW6,
Q9Y5Z4,
A1A4M6,
B5XF11,
D2GXS7,
Q26619,
O93529,
Q9BXA5,
Q5FVP2,
A5D7P8,
Q9JI18,CGI_10011409
Q8IW92,
O15162,
O43301,
Q96MM6,
Q96MM6,
Q08D69,CGI_10011419
O43915,
Q14094,
O93430,CGI_10011424
P61221,
Q9DC61,CGI_10011428
P51957,
Q6GMG5,CGI_10011431
B5X9L9,
C1C416,CGI_10011435
P58340,
P40312,
Q9W636,CGI_10011441
Q99NH0,
Q7SIC1,
Q9ES30,
P79217,CGI_10011452
Q9TTY2,
O70497,
A2ARV4,
P08004,
D8VNS7,
Q2Q1W2,
Q64127,CGI_10011464
Q9UNX4,
P97879,
A4IF63,
D2GXS7,
O88992,
O75382,
P16446,
Q5RBP9,
Q93075,
P15533,
P14373,
Q5G268,
B1H1G2,
P41594,CGI_10011484
B9EJI9,
Q28IV3,CGI_10011487
D2GXS7,
O44252,
P00186,
P00186,
D2GXS7,CGI_10011492
O44252,
O11780,
Q9W6B4,
Q9W6B4,
O43818,CGI_10011499
A4IF63,
Q80YP6,
Q6DIN8,
P37709,
Q494W8,
P13055,CGI_10011509
Q8WUK0,
P38117,CGI_10011511
Q5R7H4,
A9ULZ2,
Q29GR8,
B3DK56,
Q1MTN8,CGI_10011517
Q90673,
Q29RZ2,
Q60592,CGI_10011522
Q9Y2H9,CGI_10011523
Q2PZL6,
Q9VGW1,
Q2PZL6,
Q2PZL6,
Q7SIC1,
Q5BIM1,
Q90610,
P97603,
Q96MM6,
O76206,
Q92038,
Q13257,CGI_10011548
Q8AW52,
P70660,
O16025,
P51399,
O16025,
Q3T168,
Q1JPD2,CGI_10011555
Q3UFB2,CGI_10011557
A1XQU1,
Q5VT40,
Q9D4F2,
Q8TDX7,
P35658,
P62916,
Q14249,
P27426,CGI_10011565
Q62398,CGI_10011566
Q9CWP6,
Q8IZJ3,
Q92620,
Q92620,
Q9DBB9,
Q6P2X9,
A9C3P0,
O61463,
Q99715,
O16025,
F1MDL2,
Q4LDE5,
Q9BXK5,CGI_10011586
P54611,CGI_10011587
Q9XWD6,
Q5VWX1,
Q8MYQ1,
Q27514,
Q2KIR7,
Q8N2Q7,
Q8NFZ3,
Q8NFZ3,
Q8N0W4,CGI_10011612
D2GXS7,
Q9BZH6,
Q9V6L0,
Q5ZKF4,
Q86Z23,
P36633,
O08786,
Q5I0S8,
P29508,
Q13449,
P20273,
P98133,
Q99853,
Q8N9I0,CGI_10011633
Q9QXE5,
Q9Y394,
Q9NQS1,
P08125,
Q6QMZ8,
Q5XI65,
Q49MI3,CGI_10011642
P31696,
Q5RBB1,
Q62805,
Q920A5,CGI_10011647
Q3UHC2,
Q96AY4,
Q5BJD2,
Q9UBB5,
Q8JG64,
Q8IV35,
P51590,
O43301,
P23416,
Q91XP5,
Q9DC40,
P06280,
P70665,
O43827,
Q00546,
Q91WF7,CGI_10011666
Q8N7M0,
Q3UVX5,
P82596,
P20693,
P34927,
P86854,
P86854,
P15103,
Q6DIB5,
A0JM12,
Q96PY6,
P86789,CGI_10011678
Q96PE2,
Q3KPT0,
Q28728,
P53792,
Q28728,
Q28728,
Q6ZV65,
Q9H4Z3,
Q3URE1,
P35858,CGI_10011696
A1YG61,
Q01414,
P11834,
Q5YLG1,
Q0VAA2,
P36407,
D2GXS7,
Q92572,
O15975,
Q5W5X9,
Q6P5M2,
P31396,
Q6ZUX7,CGI_10011714
O75382,
P14373,
P46023,
Q01177,
Q6PEE2,
Q9UII5,
Q9U7E0,
Q60520,
P27089,
Q66II5,CGI_10011725
Q8NBT3,
Q9DCD5,
Q504Y2,CGI_10011728
Q8N302,
Q658L1,
Q55E58,
P87179,
O02833,
D2GXS7,
D2GXS7,
Q2KI89,
Q80V31,
Q99N34,CGI_10011743
Q6TH22,CGI_10011744
P20481,
P79785,
Q63632,CGI_10011748
Q96DB5,CGI_10011749
Q9CZX9,
Q64012,
Q9VNV3,
Q9WUA2,CGI_10011753
Q8TE99,
Q3UY96,CGI_10011755
Q6IE24,CGI_10011759
Q9Y289,
Q8VHW8,
Q01603,
Q2FTH0,
Q7QH62,
Q8BMB3,CGI_10011767
Q9ESN6,CGI_10011768
Q08D86,
Q6DF08,
Q58EK5,
P86982,
Q9QYE3,
Q9H165,
P46196,
Q5PQ76,
P31423,
Q96GP6,
Q86U38,
A2AJN7,
Q6GLI9,CGI_10011800
A8Y236,
Q8BIA3,
O54998,
Q24488,
O54904,
Q96AC1,CGI_10011808
Q8VD72,
Q9H7D7,CGI_10011810
A4IF87,
Q5R8G5,
Q9D5I4,
D2GXS7,
Q9VUY9,
D2GXS7,
Q4R5E4,
O08605,CGI_10011819
Q8IWX8,
Q8IWX8,
B5FYC7,
Q8CF89,CGI_10011823
Q16099,
Q38PU8,
Q04212,
Q3U3V8,
Q99M51,CGI_10011832
Q9Y2M2,
Q96SQ7,CGI_10011834
Q68G31,
Q03692,
P23206,
Q9R0W9,
Q15822,
P02709,
P43144,
P43143,
Q5IS76,
P48181,
Q9D6H5,
Q01484,
Q8IWF2,CGI_10011850
Q5M7L9,
Q95218,
A2T713,
P82596,
P22717,
Q12888,
Q9VD44,CGI_10011863
Q98TR3,
Q9CY50,CGI_10011866
Q63540,
Q6DC53,
Q6TGU2,
P55041,
Q3MHQ4,
P58390,
P58390,
Q7KVW5,
O75521,CGI_10011875
Q8N8U2,
Q922B6,
Q66J69,
Q29RH4,
P78412,CGI_10011883
Q09128,
P48416,
Q9TWL9,CGI_10011888
Q8TER0,
A5WH99,CGI_10011894
P42125,
O75131,
A6QQY2,
Q8BLR2,
Q08BG1,
Q67XX3,
Q14028,
A2BDB7,
Q15070,
Q7TQ79,
P83425,
Q6B9X6,
Q19673,
P86952,
Q19673,CGI_10011913
Q19673,
Q99683,
Q93099,
Q868Z9,CGI_10011919
Q5RBR6,
Q8C525,
Q0II24,
D2GXS7,
O70277,
P79222,CGI_10011931
Q63118,
D2GXS7,
Q9VW26,
Q24732,
Q17QR6,CGI_10011937
Q4KLA0,
Q9Y233,
Q96RW7,
Q95LR0,
Q96KN3,
Q6PFY8,
D2GXS7,
P18293,CGI_10011947
P05370,
Q1T7B7,
Q56P28,
Q8C878,
Q9UPN9,
Q53G44,
Q53G44,
Q80TJ7,
P0CF52,CGI_10011956
O54861,
Q6PHU5,
P70627,
Q9Y490,
Q8CDF7,
Q6GNY7,
O70489,
Q6PCJ9,
P22907,
Q9QXU2,
Q18359,
Q80TI0,
Q3SZ31,CGI_10011977
Q9NVR2,CGI_10011978
O15457,CGI_10011979
Q9QUS6,
O88495,
O70583,CGI_10011985
Q7ZTY6,CGI_10011986
D2GXS7,CGI_10011987
Q9Y3A4,
D2GXS7,
P36406,
D2GXS7,
P36407,CGI_10011992
D2GXS7,CGI_10011993
D2GXS7,
D2GXS7,
D2GXS7,
D2GXS7,
D2GXS7,
D2GXS7,CGI_10011999
Q9H0H5,
Q5E9S2,
O77302,
Q9BV94,
Q91YU8,CGI_10012005
P20785,
Q9ESN6,
P79401,
P80009,
Q9BZM1,
Q9ESN6,
P20816,
Q8ICR0,
P43006,
Q14432,
Q14432,
Q14247,
P16157,
Q5XJQ7,
Q9WVG7,
Q6DGE9,
P0AGE7,CGI_10012025
Q6NZH6,
Q9UJT9,
P80457,
P47989,
Q9CL21,
O96790,
Q9BQQ7,
A8MZA4,CGI_10012041
P23038,CGI_10012042
Q9UPW8,
O14795,
Q5VWW1,
Q5VWW1,
P11167,
Q0VC84,
Q7T308,
Q3TBT3,
Q8CHG3,
Q68DY1,
Q6TLF6,
Q5RAZ4,
Q3SZ40,
Q5F418,
O73810,
P14842,
O88761,
Q9UP83,
O95620,
Q80XP9,CGI_10012069
Q6DIH3,
Q96RW7,
Q95116,
Q28178,
D3ZBE5,
P40983,
Q54QQ1,
Q55A09,
P40983,
Q8C0P7,
Q91312,CGI_10012084
O43451,
D2GXS7,
A4IF63,CGI_10012090
Q9V0D5,
Q9H4K1,
Q14683,
Q4R6T7,CGI_10012095
Q8WXX0,
Q91YS8,
P50170,
Q54JW9,
Q54XM9,
Q3TTI8,
P11654,
Q9XYM0,
P50133,
P18738,
O14815,
P40240,
Q9VWK6,
B2ZZS9,
Q8K0U4,
Q8NEN9,
Q1XA76,
Q708S5,CGI_10012120
P17900,
Q8HXX6,
Q8HXX6,
P14755,
P49336,
Q14202,
Q8VIJ6,
Q9D2V8,
Q9HBK9,
D2GXS7,
Q0P4S0,CGI_10012144
A0AVF1,
Q9UGK8,
Q5F3K4,
Q02337,
Q80XN0,
P54357,
P34641,
O35607,
O35566,
P10079,
Q5HZH2,CGI_10012161
Q9QWG7,
A7SLW1,
Q28H54,CGI_10012169
Q8C206,
Q6NZ09,
Q6DI48,
O88368,
Q24157,
Q61493,
P70031,CGI_10012177
P05556,CGI_10012178
P05106,
Q27874,
Q8SQB8,
Q6P069,
Q8TEQ6,
Q8N336,
Q9Z2M6,
Q6PG95,
Q3T0T5,
Q3ULZ2,
Q6NTV6,
Q0IHV1,
Q6VUC1,
Q8VCG9,
P34611,
Q6IRM9,
Q96B26,CGI_10012200
Q55E58,
Q6NV26,CGI_10012202
Q91907,
Q6PGZ3,
Q91WN1,CGI_10012205
Q8TCJ2,
P46975,CGI_10012207
Q04896,CGI_10012208
Q04896,CGI_10012209
Q7Z0T3,
P82596,
Q2PZL6,
P49217,
Q9Y5X1,
Q9EQG7,
P84039,CGI_10012223
D2GXS7,
Q9R1R2,
Q9CZT4,
O70496,CGI_10012229
P21333,CGI_10012231
Q86Z23,
Q4ZJM9,
Q8BG60,CGI_10012235
Q920R0,
Q920R0,
Q8IZJ3,
Q8IS44,
B3A0Q5,
Q32LP4,
Q6U841,
Q969F9,
Q96SY0,
P31695,
O75636,
Q06561,
D2GXS7,
Q93075,
O76329,
A4IF63,
O75382,
Q13591,
D2GXS7,CGI_10012267
Q9EP86,
Q61212,
Q66KE3,
P35033,
Q9JIQ8,
Q27589,
Q4GZT3,
P51156,
Q9VP48,
Q63931,
P57756,
O16797,
P82596,
A0JM12,
Q5XG92,
Q9NYM4,
Q0PMG2,
Q4R4C7,
P56377,
Q6GM59,
Q90XD2,CGI_10012293
Q9JJX8,
P91766,
P09478,
P91766,CGI_10012299
P91766,
P04755,
P04755,
P04755,
P48180,
P11678,CGI_10012306
A8WQH2,CGI_10012307
P11678,
O75095,
Q9R0T8,
Q6ZRF8,CGI_10012312
Q9R0T8,
Q61124,
D2GXS7,
Q61124,
Q9NUV9,
Q6UW01,
Q557E7,
Q24307,
Q9Y3D5,
Q5TEA3,CGI_10012326
Q5TEA3,
Q9DE46,
P68371,
Q9VY86,
Q4VBI7,
P61162,
O75382,
Q8NDZ4,
Q32TF8,
Q5XIH9,
Q95116,
Q90632,
O15266,
Q9Y238,
A2AJ76,CGI_10012348
C7G0B5,
P20918,
C7G0B5,CGI_10012352
C7G0B5,
Q96JL9,
P43406,
Q460N3,
Q09662,
P00727,
Q5RD78,
Q9NL83,CGI_10012368
P53356,
Q9WTZ1,
Q6WV66,
Q14186,
Q6TLE4,
Q5ZJU0,
P21575,
Q5HZL9,
Q7Z7A1,
A2AX52,
Q08D64,
Q28153,
Q5R7T5,
P70555,CGI_10012385
P17972,
Q3ZBG9,
Q9WVF7,
Q07864,
P83565,CGI_10012390
A7SM54,
O75923,
Q17RM4,
Q7T2H2,
Q0P5I5,
Q90YG6,
Q8IV50,CGI_10012402
O42479,
Q6A098,
P61007,CGI_10012406
Q13636,
P80912,
Q5BIM1,
O75382,
O75382,
Q6PFY8,
Q681N2,
O12947,
Q9WTS8,
O43674,
Q7SYJ9,
Q8TDB6,
Q502G2,
P86854,
P42029,CGI_10012428
Q56UN5,
Q8WXG6,
Q99835,
Q5ZIN2,CGI_10012433
Q5ZLK1,
Q74LY0,CGI_10012436
Q54J55,CGI_10012437
Q5GFD8,
O75382,
Q6ZRF8,
Q9Z1L5,
A0AVT1,
Q8C525,
O60858,
F7J220,
P29755,
Q8MQJ9,CGI_10012451
A3KMV5,
O70277,CGI_10012453
A3KMV5,
Q9Y5Q5,CGI_10012458
E1B9D8,
P32251,
P97275,
Q5RBT2,
Q6B860,
P37805,
P10351,
Q92005,
Q66KU2,
Q92609,
Q2TBG9,
O88873,
Q9V4A7,
Q99933,
Q99933,
Q460N5,
Q460N5,CGI_10012483
Q97AU0,
A5A6P2,
Q96M20,
Q2KID6,
Q5XI14,
Q9Y345,CGI_10012490
Q8K0U4,
Q96MM6,
B4G437,
Q80V70,
Q08879,
Q80T91,
O75787,
Q9ULB1,
Q8VHS2,
Q15678,CGI_10012504
P35745,
Q9FSG7,
Q6R5N8,
P82596,
Q9XSW3,CGI_10012516
Q0P5X1,
P14373,
P42356,
Q9D2Z8,
Q8CGB3,
Q4KLN4,
P0C1J1,
Q7YW31,CGI_10012534
A0JM12,
O88281,
P70031,
P32019,
Q80W54,
P31241,
Q9NDE7,CGI_10012542
Q496A3,
Q8C0T7,
Q93212,
P18503,
Q9XWD6,
Q9Y2Q3,CGI_10012550
Q98943,
P55210,
Q2F637,
P68252,
Q5U3A7,
Q6ZUK4,
Q06561,CGI_10012559
A3KPP4,
Q96RW7,
Q5G268,
Q460N5,
Q25414,
Q9Y6F1,
P56695,
Q61263,
Q00651,
P49615,
O15084,
Q6QLW4,
Q8NEG5,
Q9JMG6,
Q6SP97,
O42646,
Q95221,CGI_10012579
Q2TBQ8,
P20911,
Q8CE94,
G5E8K6,
Q8CE94,
Q8BGC3,
Q9Y388,
Q86V85,
O88397,
Q01177,
Q9LZG0,
Q96MB7,
Q8TDD1,CGI_10012605
Q9P267,
Q9UHG0,
Q9UHG0,
Q5DU00,
P33198,
P11024,
Q3UCV8,CGI_10012613
Q9DDA9,
Q9NRZ9,
Q24498,
Q63HQ0,CGI_10012618
Q9VKA4,
Q495M3,CGI_10012622
A4IF62,
Q15637,
Q1HRV8,CGI_10012626
Q9GZR5,CGI_10012627
Q9I9E1,
Q8C0J2,
Q2I6J1,
Q8TC12,
Q8TC12,
P95957,
Q9X248,
Q6IQ26,CGI_10012637
Q5UR67,
Q6DFJ6,CGI_10012642
Q8QG64,
P43143,
Q5ZIR1,
P83298,
Q9UPV0,
Q9UPV0,
Q4UMH6,CGI_10012652
Q5ND28,
O13356,
Q8N8K9,
O35474,
Q5RAT5,
Q16609,
O88398,
Q6DFB8,
O70244,
P81178,
Q9WV92,
P48148,
P01122,
P48148,
Q3ZCC9,
P23758,
Q7Z0T3,
Q8N8K9,
Q7ZVK3,
P58200,
Q810J8,
Q92541,
Q7Z333,
A2AKX3,
Q8WWQ8,
Q9D9B4,
Q9N2W7,CGI_10012715
Q8VD46,
Q98SN7,
A0M8U1,
O60318,
P83425,
Q5XJ85,
B3Y680,
P83876,
O43824,
Q8BGB5,CGI_10012729
Q9Y6J0,
Q01459,CGI_10012733
Q99P31,
Q8BTK5,
P50411,
Q96JH7,
Q7LL04,
Q923X1,
Q3ZC48,
Q6ZTW0,
P86952,CGI_10012743
Q91WD2,
P52034,
Q9ES88,
Q6GPB5,
Q9HD45,
O14522,
Q5ND28,
Q6ZV70,
Q2TLY1,
Q9VF89,CGI_10012755
O60449,
O95822,
Q86YH6,
Q91X85,
Q9P802,
Q8K0U4,
Q96MM6,
Q8K0U4,
Q54J55,
O75832,
A2VD23,
Q9P2F8,CGI_10012776
Q9UBG0,
O54829,
Q6PFY8,
P19217,
Q5ZID0,
Q69ZQ1,
P82458,
Q69YW2,
Q5UQ35,CGI_10012792
Q6DI51,
Q9Y490,
P07207,
Q9Y2F5,
A2ASS6,
P59889,
P17038,
Q9PTD7,
Q15911,CGI_10012804
Q61329,
Q8JZL3,
O46160,
Q7TNG8,
C3YFB4,
A4IH24,
Q8BX70,CGI_10012815
Q709C8,
Q9Y2H2,
P24014,
Q80TR4,
Q7ZVL2,
Q19269,
Q920N2,
Q9SHH8,
Q09024,
Q9VW26,
Q8BX57,
Q6P2K3,
Q4ZJM9,
Q05AK9,CGI_10012833
Q9ESN6,CGI_10012834
Q5ZIH2,
Q8R0F3,
Q921L7,
Q04721,
P10079,
O13997,
Q9JHU4,
P25067,
Q9JHU4,
Q3KRD0,
Q8WY91,
O44252,
Q8MQJ9,
O75382,
O75382,CGI_10012863
Q8IZD9,
Q8C3J5,
Q5EAW4,
Q8C0F9,
Q8BRX9,
Q5F4A1,
P16036,
Q5BIM1,
Q08BL7,
Q6ZR37,
Q92625,CGI_10012881
Q9D0N7,CGI_10012883
Q99973,
Q95LD9,CGI_10012885
P32583,CGI_10012887
